,O2Conc
491,310.4795766126986
492,121.79900087197979
493,393.19830603970615
494,196.95903636174938
495,466.41910202202655
496,286.81690197048994
497,87.23969868272017
498,278.42957244711806
499,356.51996607791006
500,317.8787272475399
501,412.3433718997801
502,378.2100163825389
503,420.16886041736166
504,441.5341159250763
505,445.08632332478123
506,462.57383144783654
507,214.6271970766633
508,733.3965724372825
509,361.552465411404
510,317.8787272475399
511,233.65713191445113
512,278.32214771857616
513,589.0841521071947
514,401.36932993909653
515,239.8861046039689
516,290.058694094001
517,223.4675965379057
518,931.5304331057401
519,205.64584688159024
520,318.6914832872055
521,443.31558863675906
522,387.2863669633388
523,327.6902569049076
524,451.53297837316967
525,290.058694094001
526,395.37190435839364
527,422.0914139334006
528,341.3237269639703
529,304.09774293628135
530,358.5306085658441
531,229.08172739591257
532,300.506635957203
533,301.46832100142063
534,429.88993889167864
535,288.46706436977496
536,414.88875944798804
537,299.08834615217523
538,474.16738209509447
539,187.65507253794416
540,388.86193422555084
541,59.4122938219349
542,575.7151498050047
543,607.2306162082047
544,360.7078105443333
545,223.4675965379057
546,187.31054747966613
547,257.6916793457174
548,474.16738209509447
549,278.32214771857616
550,451.71887681758403
551,342.4407001599324
552,513.1683097787197
553,203.10091445917297
554,411.2231377789785
555,367.820144095031
556,348.463496164423
557,310.4795766126986
558,208.4825732341477
559,152.25635949570537
560,161.84179234612424
561,313.86177561081223
562,366.9746453069416
563,608.6310268583153
564,376.3261543877461
565,194.99488413401608
566,530.6712480408046
567,636.7706048290863
568,335.1782739625052
569,229.50534096937062
570,277.9220192802783
571,607.2306162082047
572,541.9641562090762
573,148.5995233577604
574,309.27175852863576
575,331.48929509165487
576,328.69678385863585
577,72.24392451342125
578,100.3923540258237
579,306.7221106715441
580,578.8812986221939
581,363.73541250763026
582,426.8837529151503
583,274.8732904255876
584,633.830590099282
585,236.74285203766556
586,383.7970940654084
587,424.8293477424367
588,290.352691700642
589,409.88650733920286
590,585.8160758651193
591,274.7598419593921
592,256.5244229503223
593,263.5326856477664
594,169.3372960066556
595,458.87700812560126
596,266.3172657085712
597,236.2644210012926
598,234.7455789354382
599,57.09994551569399
600,937.5392093219949
601,114.45132349079829
602,402.7130423888554
603,136.14645540838848
604,339.19146113745234
605,531.2718928436262
606,260.3636035126978
607,183.7194162137487
608,274.60176769856406
609,389.99883761930056
610,575.7151498050047
611,430.61420996574816
612,333.5063013739091
613,354.8243245710622
614,221.203816349406
615,586.1623590887865
616,431.58826246815545
617,322.2457061445667
618,325.7790973560426
619,473.7648851830655
620,427.6683781786151
621,298.21634581561324
622,218.35194310228462
623,121.79900087197979
624,253.3235049604354
625,306.7221106715441
626,572.2455056925194
627,210.86592185239823
628,424.8293477424367
629,185.3635956275323
630,182.4059576660874
631,278.2178073927333
632,540.9206181301357
633,164.84128988257706
634,297.80037670841836
635,537.3087034589911
636,224.53998465939935
637,543.2519859711265
638,393.19830603970615
639,324.3031038682304
640,374.6505722631794
641,214.05851202907016
642,286.33422186464304
643,550.0074121085372
644,267.3119353235199
645,229.50534096937062
646,274.8157109893499
647,497.64459879840194
648,230.0740389124009
649,338.1731292161252
650,750.7175297707257
651,688.9542139433452
652,159.8224286724849
653,220.947111884063
654,337.306735581261
655,189.16065531344822
656,395.37190435839364
657,330.6642027214642
658,231.50130869802473
659,422.0914139334006
660,673.0301804473286
661,274.8157109893499
662,204.0138650411834
663,445.08632332478123
664,589.7320161549932
665,436.8513264336818
666,370.76250551661144
667,336.22513070181594
668,263.96038576510546
669,451.71887681758403
670,487.89739980278034
671,5.366538738330529
672,213.2259300690588
673,196.65337125951322
674,402.7130423888554
675,487.89739980278034
676,245.99736249441378
677,512.6015832753643
678,231.50130869802473
679,282.57210972140587
680,518.2725914493274
681,326.85508423237275
682,274.4566276611828
683,208.7566700470665
684,478.9407424189201
685,311.05419002698306
686,329.73973374882763
687,303.15303753891635
688,129.02978909349838
689,330.5288726913209
690,214.1677150431846
691,205.338203986595
692,236.74285203766556
693,436.8513264336818
694,234.7455789354382
695,163.91649911226645
696,490.3172717151747
697,436.8513264336818
698,123.6362566809209
699,384.03272094077977
700,238.53184878080918
701,585.3277996580259
702,604.7300755464192
703,248.0340141228241
704,226.45859135417928
705,314.609066917492
706,779.679732204288
707,521.7967160001648
708,451.13062752442596
709,216.75273169876667
710,335.0314621675393
711,221.4398407787169
712,378.2100163825389
713,404.89918244893914
714,282.93784593547645
715,320.18382499208604
716,659.7990794175237
717,243.8508001990397
718,235.2663836572225
719,238.53184878080918
720,336.22513070181594
721,376.2457487773344
722,497.64459879840194
723,282.22821335564595
724,323.9927098221303
725,239.7557755566657
726,784.1433647305654
727,228.42985931754566
728,378.2100163825389
729,338.75127389958766
730,494.00593625292953
731,196.3156884242703
732,195.2341551212338
733,512.6015832753643
734,246.92067147047695
735,301.0118365851614
736,244.06102243017733
737,401.36932993909653
738,295.2107882126014
739,748.2737675307678
740,342.2410141646035
741,204.9947931125585
742,784.1433647305654
743,326.85508423237275
744,530.6712480408046
745,431.30317003847637
746,223.4675965379057
747,137.35137269795794
748,533.5200141594738
749,239.44739402333138
750,683.2470712617537
751,335.6625902055605
752,417.5275420985857
753,164.84128988257706
754,415.40888226065994
755,256.5244229503223
756,170.97658475291001
757,203.10091445917297
758,202.16275557569364
759,593.0705098251888
760,146.05163586581412
761,505.00279877388044
762,437.9385633442383
763,339.58134768754303
764,603.9741467532266
765,408.7281205759341
766,291.29191788298806
767,388.27929110742696
768,274.8157109893499
769,132.60221796157794
770,333.5063013739091
771,583.3331105678103
772,225.03494845989644
773,397.6242641557359
774,95.06049651932338
775,289.4967771918878
776,724.1978338508537
777,575.7151498050047
778,507.401246621425
779,274.9326600341335
780,396.9225857938367
781,401.36932993909653
782,130.9116115642843
783,339.9290894326741
784,586.9107938555674
785,443.31558863675906
786,258.58228918803417
787,775.0516081656323
788,278.6542388446543
789,303.44240299224487
790,575.5875809349345
791,184.83717303716426
792,516.3192123431924
793,202.16275557569364
794,476.4474857070556
795,527.5244665443068
796,323.63512610321834
797,507.401246621425
798,755.4804089719624
799,292.3272419121575
800,671.2414521483246
801,397.6242641557359
802,362.19647543987736
803,430.61420996574816
804,496.61002377402167
805,283.74372415580825
806,597.3086651801052
807,717.2711148861806
808,374.3521985866583
809,311.11257394223395
810,294.4555417651608
811,331.6991494867623
812,212.9855911533469
813,274.6529390652809
814,209.29772209990534
815,485.8234083770161
816,157.53939719252756
817,255.6259532177693
818,126.97061681101022
819,380.0830652823626
820,271.05414008564077
821,105.2697538282147
822,545.7197262403038
823,139.5612988281136
824,454.80846868455205
825,238.9961568431553
826,267.1962059085713
827,61.49935089445005
828,219.12886366849148
829,767.0989895492198
830,416.49467319678155
831,433.67298526712335
832,357.7346553856268
833,167.71989018275892
834,214.6271970766633
835,294.09535528904814
836,282.3975556755176
837,924.6945833267758
838,81.2466530557279
839,492.1679184300776
840,301.0118365851614
841,191.3410208596599
842,625.7717368503943
843,245.25714789370528
844,447.17821826745484
845,100.71636444527034
846,267.2549517379298
847,462.673082488633
848,387.4689707676682
849,306.1644096303709
850,537.3087034589911
851,403.75943334374153
852,760.0840403674338
